"GFP-A","Nile Red-A"
130.65,5809.05
1967.55,16349.4
2389.4,1589.9
176.15,8896.55
59.15,46.8
6434.35,2796.3
35.1,46.15
1440.4,6228.95
681.2,3851.25
76811.1,53998.7
34936.2,21320
1894.75,4124.9
31.85,142.35
66611.3,43327.7
54.6,138.45
73.45,104.65
190.45,161.2
79.3,138.45
86993.4,75099
44.2,29.25
65,135.2
669.5,12288.3
615.55,3758.95
51.35,-0.65
70876.6,55156.4
3389.75,8273.85
70.85,53.95
1099.15,20358
473.2,9626.5
80.6,139.1
13664.9,22176.7
89.05,1574.3
204.75,510.9
45.5,116.35
207.35,367.9
617.5,3380
94.25,219.7
566.8,2783.95
5019.95,9595.3
112.45,1023.1
113.75,1288.95
111.15,2594.15
123.5,2763.8
454.35,1168.7
66.3,146.9
91.65,1481.35
315.25,3729.7
33.8,146.25
17.55,70.85
90.35,85.15
65,94.9
40.3,76.05
56.55,123.5
35.1,83.2
32903.6,49003.5
38649.6,34725.6
42519.1,27829.7
92.3,126.75
128517,139839
593.45,12032.8
111.15,252.85
29.25,31.2
41.6,69.55
13808.6,14743.3
63.05,122.2
6313.45,12966.8
74.75,132.6
33.15,91
24.05,7.8
1771.9,7782.45
65,79.95
10477.3,6483.75
368.55,3588.65
48.75,122.2
23283.6,25421.5
89.7,1976.65
53.3,39.65
306.8,7762.3
50.7,10.4
122.2,443.95
170.3,4037.15
299.65,1790.75
3283.8,3400.8
117,5640.05
121.55,334.75
697.45,6685.25
89.7,176.15
76.05,121.55
78,82.55
8446.75,14182.3
217.1,2314
146.25,5815.55
44.85,84.5
482.95,2376.4
460.85,305.5
83.85,1446.25
47.45,123.5
26,76.7
24.05,39
145.6,3377.4
497.25,345.8
66.95,118.95
15.6,9.1
59.15,2384.2
77.35,128.7
2066.35,31367.7
274.95,2464.15
19.5,20.8
292.5,7210.45
45.5,134.55
129722,113478
87.75,768.3
122.2,3945.5
81.25,66.3
1790.1,14833.6
79.3,676
78.65,105.95
46.15,71.5
68.25,119.6
46.15,62.4
46.15,113.75
581.75,11396.4
78,130
171.6,1646.45
50.05,188.5
91881.4,71512.3
46.15,117.65
135.2,197.6
24.05,11.05
262.6,7448.35
65,2020.85
1288.3,4457.05
1755.65,22572.5
11131.3,6750.9
108.55,2764.45
83.2,96.85
618.8,10036
49.4,85.15
9.1,68.25
16470.3,22061
28646.1,23632.7
206.05,5005.65
46.15,65.65
217.1,1812.2
67.6,59.15
6798.35,15448.5
83.2,188.5
35.75,54.6
47.45,33.8
175.5,2016.95
78,109.85
90.35,915.2
75.4,57.2
216.45,3664.7
41.6,51.35
57.85,109.85
8110.7,7546.5
139.75,1606.15
34.45,103.35
54.6,61.1
952.25,9406.8
388.05,6344
2000.05,11952.2
79.95,147.55
72.8,103.35
72.15,83.2
38.35,45.5
3323.45,5500.3
770.25,2581.15
100.1,475.15
62.4,63.7
793.65,2004.6
314.6,6390.8
103290,52165.1
1217.45,8675.55
614.9,6546.8
1534,1248
54.6,131.95
61.75,44.2
321.1,11700.6
68503.5,59138.9
31.2,118.3
51943.4,33951.4
26,633.75
8.45,71.5
203.45,2793.7
170385,157293
107.25,2107.95
11969.8,10604.8
91.65,94.25
69.55,102.7
-6.5,49.4
163.15,3094.65
57.2,3707.6
436.8,9488.7
77254.4,65942.5
56.55,71.5
60244.6,55121.3
722.8,16581.5
1036.1,4087.2
48.1,603.2
36305.8,35120.8
46.15,65.65
70.2,143.65
41.6,973.7
18.2,54.6
6309.55,15500.5
144.3,2793.05
58.5,95.55
48.75,184.6
59.8,83.2
25.35,158.6
135.2,3413.8
66.95,122.2
48.1,109.85
131.3,399.75
26.65,56.55
57.2,103.35
7.8,354.9
38.35,83.85
471.25,15983.5
42.25,52
167.7,879.45
57.85,63.7
178.75,4136.6
150.8,2443.35
38.35,59.8
39.65,41.6
47.45,87.1
65,40.3
107.25,900.25
71.5,81.9
161.85,164.45
2159.3,2611.7
3491.8,9921.6
304.85,5136.3
176.8,6201.65
15420.6,12109.5
72.15,130.65
2124.85,1335.1
67.6,125.45
59.15,138.45
84.5,74.1
28440.7,17088.5
27268.1,12857.6
90.35,157.95
113.1,478.4
20872.8,10011.9
38.35,30.55
82.55,75.4
61.1,638.95
51.35,66.95
9.1,65.65
352.3,8151.65
21.45,20.8
222.3,4151.55
445.25,6931.6
73006,42640.6
150.8,4776.2
374.4,9686.3
42.25,61.75
1015.3,5115.5
318.5,5968.3
74.75,126.75
191.1,121.55
208.65,4633.2
260.65,5669.3
128.7,7847.45
171.6,622.05
72.15,92.3
63.7,820.3
85.15,118.95
403.65,636.35
1861.6,14340.9
39,12.35
49.4,42.9
25.35,70.2
86.45,1928.55
35060.3,28378.3
83.85,3396.25
1287.65,794.3
7768.8,21548.8
40.95,52.65
254.15,4791.8
61.75,113.1
5.85,73.45
22.1,81.9
715,15075.4
59.8,94.25
59.15,109.2
22241,20817.5
2362.1,11555.7
183.3,415.35
2395.25,23039.9
799.5,6175
1169.35,7153.25
48.1,94.25
325.65,356.2
61.75,92.3
63.05,159.9
333.45,5239
61.1,80.6
26.65,91
166.4,4766.45
196.95,9956.05
100.1,137.8
290.55,5593.9
69.55,53.95
16.25,14.3
458.25,2186.6
12130.9,7118.15
253.5,6986.2
97.5,85.8
120.9,2024.75
534.95,11522.5
