"FITC-A","mCherry-A"
34293.1,24535.9
141.71,2936.58
201.82,36251.8
1329.37,33867.3
3244.62,4168.37
844.728,19062.4
2308.13,25069.5
286.66,26733.7
35966.3,5716.1
1033.81,1565.9
655.022,30519.5
176.6,43830.4
309.911,10663.1
123511,39567.8
207.226,36573.6
4066.8,29670.1
1017.54,8521.29
508.227,28397.4
486.821,40811.5
664.714,30819
38598.4,29686.3
204.866,42364.5
227.777,19518
5592.84,31564
27019.3,10172.4
396.81,20007.9
1409.5,20317.4
487.272,4464.82
6317.25,14867.1
961.284,13980.4
6231.01,37969
1563.66,20506
224.833,11743.1
1190.71,31631.1
61862.4,14061.4
2044.45,23496.2
2966.39,9003.72
322.096,817.562
4345.44,33164.4
437.366,13813
493.722,848.742
74796.9,14955.5
5988.14,2231.45
379.425,32741.4
7354.18,15973.7
260.795,13654
1989.79,29136.9
6914.8,1068.49
115890,32712.5
1146.58,42997.8
186.501,11265.8
334.488,5249.31
71611.6,35841.6
2191.34,25617.2
222.808,6728.88
214.02,1590.68
182.62,37663.4
146.954,1573.32
767.74,904.883
356.807,24440.7
8393.85,3829.32
827.972,35360.5
3793.9,28099.2
6594.94,42194.3
285.597,39342.6
11951.2,7302.81
280.865,12046.3
2032.87,669.619
440.172,11950.2
9460.93,43270.6
376.177,21088.7
2320.72,956.954
630.156,13424.6
337.48,37931
6944.05,11648.7
478.879,9812.22
287.028,2133.96
251.66,10193.1
791.483,41770.6
218.257,11860.9
2559.16,20068.5
724.887,31852.5
16165.6,2442.98
22028.9,7174.99
336.448,37192.1
519.518,27833.4
8384.54,42950.2
30726.6,15642.1
503.775,15451.2
583.267,11366.2
1657.75,34231
204.243,828.774
10466.3,40740.7
256.28,4008.29
4054.9,5266.66
554.928,16384.4
1450.87,4430.31
32170.2,29525.9
11632.2,8780.08
269.157,1770.27
1388.18,44161.6
428.238,3318.91
162.603,4780.47
232.348,34736.8
1086.66,14772.1
154.643,1792.38
1912.11,27417.7
1160.41,13053.2
1569.73,26409.8
4515.87,22259.6
208.761,40613.4
409.093,43717.8
817.413,31030.8
825.633,20050
4056.99,19317.7
828.854,13529.3
1377.65,1330.46
383.627,1796.97
701.307,15572.4
8489.57,25531.6
190.23,29164.4
257.492,810.624
191.348,21067.3
469.251,21891.9
632.685,33576.8
347.916,820.71
620.514,29375.4
270.37,17073.9
185.482,23254.3
172.051,7015.83
256.719,7010.56
226.308,34552.8
5966.78,14775.3
296.99,5635.94
3618.5,46863.3
392.362,9904.13
7616.14,2190.8
484.114,34593.3
634.396,13475.5
157.942,2304.61
211.593,1710.87
314.367,1451.11
357.837,770.816
175.883,15893
310.899,27226.1
901.043,31743.5
476.877,43656.4
245.905,10812.9
278.594,22506.6
227.323,19453.4
665.521,9562.01
