"FITC-A","mCherry-A"
1928.71,12796.9
198.008,2325.53
307.798,7089.61
4775.18,21924.7
491.298,1767.42
261.911,2451.74
143.096,1758.8
472.951,3567.85
4029.07,28760.8
1609.26,6146.18
1103.92,4984.75
558.97,5001.98
6509.93,32324.8
1005.31,4238.34
3093.42,12738.4
581.611,5197.64
1732.41,13347.4
688.299,3189.84
397.766,27688.6
2142.68,24727.3
139.34,967.373
3309.53,13521.4
741.633,3628.03
1064.2,7470.62
200.658,12264.9
7981.6,32362.5
140.348,874.419
2809.31,11540.7
178.669,871.859
2341.67,13172.1
2242.87,10089.4
1970.27,17205.8
7483.18,19544.7
786.075,2678.4
709.428,4739.76
143.436,1080.32
381.095,1898.8
145.973,788.403
161.738,1167.08
148.343,1211.9
1680.25,9585
1365.13,8908.49
2083.92,7331
765.2,7090.51
173.572,1662.34
2197.76,16637
1518.05,15269.5
6860.61,21596.3
527.911,3525.12
148.742,1033.8
2481.1,8521.57
2898.88,17261.6
4581.94,32991.7
240.842,1764.12
2796.14,15923.9
341.801,4893.82
2117.22,23031.8
296.24,3469.59
156.024,622.797
4098.22,18511.5
878.529,10592.8
1470.72,6651.31
9717.73,41708.8
1113.41,7926.89
8611.85,37454.3
1097.78,5637.63
8648.7,38308.6
2087.85,8168.29
5018.37,20492
9294.75,8742.14
213.53,1627.88
3427.64,11608.3
1093.23,5449.83
3393.74,18537.3
8537.65,33445.2
238.558,1465.04
152.141,1879.73
13100.7,40296.1
3695.27,19718.7
130.481,823.629
1635.9,5911.53
4557.94,44467.5
3693.44,28695.7
333.938,3028.53
297.613,2645.94
2474.45,17608.4
211.786,1827.71
2515.18,9079.37
6431.28,38330.2
8262.85,36562.9
6646.87,27750.6
1381.17,6272.03
11901,40295.2
1605.1,7453.59
4587.83,20763.3
2705.41,5079.81
952.029,2957.34
593.252,17950.1
278.755,7774.36
8546.8,41489.3
288.009,2981.86
2355.87,12551.6
2023.75,19744.7
968.507,12420.8
4783.84,31117.3
2399.36,12008.8
261.638,1995.67
199.918,1504.77
4390.43,36463.4
202.229,1324.06
3873.19,18133.9
1945.13,9981.08
363.106,14906
308.455,1053.52
8277.16,41077.4
584.953,5547.8
530.185,7808.82
556.596,32767.9
1427.99,11225.8
941.88,5861.76
221.554,1236.22
185.647,6385.77
1197.36,5922.25
250.592,2693.76
156.755,3575.35
262.222,1208.12
7877.5,16900.6
938.703,3532.88
2433.38,12500.8
1567.12,5201.79
194.88,1596.36
128.605,1092.35
11541.8,26330.4
1398.19,38617
3491.83,9424.51
1247.96,9828.56
10306.2,46009.6
972.976,5904.77
2057.01,15480.7
2815.88,21847.1
1958.48,17401.7
557.819,4762.39
324.651,1448.35
1582.29,10147.6
737.15,8740.48
229.539,1754.75
539.588,2304.49
5747.05,27988.8
1276.92,7332.45
2162.19,18127
1652.07,22079.8
133.077,612.378
1891.18,16875.5
946.883,5730.02
7738.51,34530.5
526.981,7821
2265.52,12298.2
408.558,2635.55
133.247,1251.74
3257.18,12652.1
180.1,2846
1185.92,2392.19
928.759,13327.1
1006.89,4217.37
186.525,1179.14
4187.85,19036
2749.37,3566.41
266.337,1845.56
4421.85,19319.9
2542.61,14991.6
2020.8,15249.7
10512.5,41022.4
627.378,2247.12
386.896,935.962
5048.13,27792.2
216.001,11490.7
1304.04,9115.24
1217.51,4355.99
1073.42,6060.93
1285.3,6980.15
5346.02,25550.7
428.571,2200.55
192.719,2480.54
1523.05,15562.1
995.016,4360.5
1255.77,23859.4
7314.91,36613.8
3625,35066.7
369.827,2512.82
3994.72,19051.4
9374.61,36931.6
494.728,1982.18
1208.14,8728.78
146.858,1853.67
299.353,4097.08
833.871,15537.6
3995.44,41181.3
685.274,7266.38
8226.42,39693.8
2079.04,10171.5
205.684,4243.87
2221.23,15161.5
186.476,1358.11
2280.6,31725.3
249.291,1331.81
322.646,3599.8
34307.8,36259.9
411.239,1933.06
2134.28,23084.6
4613.27,34078.5
381.204,3274.09
1141.15,34789.1
217.817,4787.58
1298.78,12397.5
313.421,2938.16
4223.03,15322.2
197.331,2101.09
155.699,1513.06
3285.45,30736.5
2502.82,21510.8
891.102,9059.05
3924.15,34916.6
3263.28,35656.1
4793.31,39520.8
2981.87,34327.1
497.5,6476.8
285.843,6332.47
4240.11,32050.9
436.261,3038.18
354.932,3253.09
188.921,2097.48
3124.24,15868
2389.59,9871.74
635.308,2846.64
158.115,6844.7
742.906,6007.5
10495.2,42594.7
5953.16,23463.7
330.945,3391.62
156.506,2688.13
890.708,11300
4056.67,22355.5
1192.2,8385.18
161.063,3315.38
134.04,1911.24
366.985,5155.02
681.539,2951.76
1746.1,28680.9
214.259,2590.13
2369.83,21441.3
606.62,3438.39
273.329,2823.48
2298.79,18486.5
209.066,2870.55
338.668,7798.02
747.161,4480.03
1937.36,18721.7
855.626,20726.8
3630.47,17401.1
1395.24,14127
5923.77,24465.4
420.319,5466.21
647.66,5298.89
134.36,1280.61
2135.65,24872.9
369.055,3247.31
2184.01,24903.7
220.064,3118.03
520.203,4375.35
169.259,2176.56
3324.41,19905.3
2323.26,8925.08
2807.17,11750.2
1221.81,4754.74
8448.34,39508.9
10899.1,39398.4
2581.84,5836.83
451.206,2502.6
510.925,13567.9
898.265,5823.46
1486.02,16798.8
4952.95,25313.4
1634.59,7752.6
1485.34,9141.09
161.847,2317.95
1822.45,40090.4
139.656,2200.99
562.137,5666.35
4058.12,17927.6
328.454,2712.63
149.197,1548.75
394.928,2489.19
1298.56,5942.14
173.979,1960.7
1011.79,15654.4
570.919,5050.32
5097.18,31265
3783.82,25656.7
220.912,1232.67
152.099,2112.67
2569.37,19277.9
3045.48,21275.3
858.28,17914.8
310.798,2800.64
2400.1,15839.4
6570.01,36379.3
5436.31,25089.4
182.74,1849.52
588.182,4133.09
3023.87,33077.6
258.282,15506.7
5034.65,34395.1
985.803,4605.72
2527.06,9177.45
245.568,2658.53
359.341,3403.8
481.808,4853.17
3989.65,18847.6
809.146,8373.12
5438.13,27765.5
1680.83,8514
975.916,4077.21
1220.57,6398.44
132.64,1643.67
207.541,2441.37
604.001,13624.7
2496.89,11024.4
2821.73,15452.6
967.006,7882.39
7614.01,19610
1303.52,10821.8
4529.44,43609.9
2180.61,16095.6
308.019,6400.74
358.831,7017.6
3353.18,13046
1331.99,5947.37
1351.31,5741.11
13280.3,43992.3
133.936,1940.33
139.724,1617.05
721.304,9404.65
405.41,6101.56
143.579,1604.17
220.534,1975.09
853.036,5741.13
301.31,18710.2
258.237,4102.66
3702.38,29585.8
1718.15,9199.46
993.629,9115.08
232.473,2893.24
921.335,18404
287.811,4082.92
402.031,2549.68
134.877,1504.13
148.382,2039.04
234.939,1868.16
164.403,1913.75
5841.71,20983.3
469.347,3063.14
148.763,1901.95
4467.65,19955
2787.47,40618.6
5620.11,29896.4
671.582,10512
1469.61,5114.16
751.16,1950.39
676.932,4414.77
807.199,10699.9
4029.95,17536.2
158.003,1940.15
4702.87,16538.8
11297.5,41402.5
739.684,7799.55
1750.91,4830.49
1082.85,5205.58
439.932,2535.88
616.398,2386.1
219.317,1705.29
186.701,1329.74
661.614,4608.9
6554.88,32008.2
817.163,4624.51
146.908,1615.95
10230.7,43458.4
240.911,1916.8
740.733,6362.32
860.877,4981.17
352.958,3247.62
3400.81,16042.4
189.962,1507.97
299.808,2117.86
140.514,1854.98
193.611,1312.31
1119.55,10339.9
1876.73,30179.2
1322.92,6275.53
2652.06,10009.3
137.911,1352.35
2313.38,13973
127.985,995.2
5602.66,17675.5
1789.14,10036.4
1136.78,6229.68
170.455,1321.24
2619.88,14570.4
1415.9,8874.88
585.312,9724.75
10515,43657.7
323.325,2623.69
2585.82,12553.1
1075.12,2542.41
9379.37,24000.9
34386.7,44189.9
191.704,1462.09
163.647,1731.79
310.677,1924.84
213.679,13758.1
