"FITC-A","mCherry-A"
60409.3,154319
17424.8,66162.2
96208.8,155984
64772.7,52604.5
40454.3,52607.1
52789.2,54087
89680.6,144545
17320,69157.7
33114.2,85505
76140.2,42005.8
55592.2,84839.2
86072.6,148070
14891.9,47456.4
138412,182992
58852.7,126388
11000.2,40670.4
60681.6,69015.5
18822.2,61848.3
187050,167826
49498,96348.5
88132,114191
127616,67840.2
95564.9,130215
94715.6,61061.6
175178,191769
180708,181535
78732.8,98795.1
96992.6,92922.3
32016.1,74726.3
96523.1,165679
38272.9,46840.3
16404,85147.3
64024.4,54812.3
167025,81437.4
21765.4,104902
94820.6,128743
34082.1,124764
19467,59028.1
21132,21890.7
134990,93020
79215.1,58680.3
141163,107149
147650,138733
38274.8,116027
57698,28696
79164.9,131087
113823,161111
79680.7,110032
24919.4,66098.8
50598.2,144298
71408.9,64382
55850.7,67776.1
43156.2,90751.3
107407,158171
20326.7,37034.3
32558.4,143059
82081.6,54630.4
29711.2,78924.9
47573.5,82708.9
69647.4,142683
49623.1,81168.7
131391,113699
53242.3,141266
163338,127720
156202,86515.4
149370,152828
34651.1,105090
15470.8,18193.3
77511.6,96833.2
71147.7,118927
161675,101943
114498,120015
46312.9,55740.6
18726,31722.6
63717.6,85413.6
84795,187495
18351.8,67214.5
179362,198686
41793,81205.9
13834.6,126621
58644.6,85968.3
106745,183690
108440,149244
61891.9,157374
139835,135363
23985.4,41354.7
97737.9,69323.3
89876.7,196691
14912.8,116620
41448.1,25958.8
64387.2,117038
50906.6,92405.5
55561.1,82426.9
187718,178613
53483.6,164610
165547,141340
79381.8,176117
53724.1,75596.8
22383.8,47223.5
58779,60474.5
111440,180637
179773,164528
32254.3,24572.2
35211.2,37679.4
32281.6,38538.1
14748.2,41637.6
180319,114863
11682.6,92222.3
138931,175927
99056.6,85498.2
153307,165980
129541,191323
22107.4,46394
26176.4,91378.5
84611.2,120690
13329.3,24372
17729.3,56893
166277,199408
116703,155374
28139.5,20578.3
11558.8,18844.2
13600,31115.8
21581.4,55117.4
39334.2,55129.1
30261.1,101636
72557.6,107313
148749,161308
44363,103605
180761,190027
18478.6,54986.3
26417.9,76840.1
19925.3,135847
21127.5,46260.2
23718.1,43039.1
42164.3,85601.5
183447,162320
127640,152824
86136.9,113442
16850.8,126042
66350.7,36604.3
15398.8,72300.8
64555.3,88289.5
79728.6,110270
63304.6,97743.6
57461.6,78946.9
86846.8,103473
63019.3,84909
20661.7,35399.7
97161.1,82092.1
34355.9,74392.7
74776,74611.5
21106.5,82615.4
154760,145039
112889,133098
40187.2,51807
76489.5,38782
55403.1,70198.5
62570,31483.6
132304,147498
85646.7,79878.1
107659,149438
44942.6,50037.8
76082,35614.7
98125.4,97177.2
50384,24451.2
126934,98861.4
87037.1,136667
32154.1,52286.6
11545.3,75340.3
28892,42725.7
53415.8,152437
93444.8,90121
49303.5,28539.8
11439.6,73134.7
14815.3,45907.6
152768,127271
32095.4,91197.7
82966.9,129880
167637,99796.2
103902,150886
59663.5,64610.2
34525.6,99124.6
112831,175986
123006,105896
