"FITC-A","mCherry-A"
54321.1,32333.2
18867.7,82685.5
106374,113880
97092.3,110086
19190.6,66215.9
13138.4,111185
84580.1,117858
27716.8,110783
107841,140552
41706.9,76685.6
66428.6,66700.6
18744.6,66949.6
127711,124254
101373,119992
103990,173162
61808.8,151368
11863,80781.7
82261.6,117823
138010,107407
44043.4,56071.4
84991.5,81346.5
26574.8,140030
52509.4,81259.3
18377.1,23625.2
12793.2,43516.8
35141.6,53003.3
150400,93634
19691.6,55432.1
148314,153303
96131.4,149553
44760.6,124936
81722.6,59857.7
32629.8,95107.3
21823.9,27121.9
86325.9,117215
84280.2,106727
41755.3,23773.8
137359,75916.9
89782.9,189386
20478.4,44118.2
99526.6,49676.1
89728.9,106524
57949.2,129189
49340,25205.5
17563.9,21671.9
39487.8,71802.6
60731.7,94490.3
33479.7,95262.3
63612.4,118015
27816.5,76708.8
131616,155839
90906.8,79838
41190.5,24250.5
56913.3,84977.6
28248.5,47951.1
113042,128964
196580,199254
48220.3,27640.2
33003,102151
30014.3,115817
133403,164608
21780.9,58079.1
96614.2,74362.5
32841.3,44080.6
15283.9,17653.3
78580.7,49518.3
73105.8,64722.9
42160.8,136359
152449,185877
97035.5,98691.9
16798.6,54567.6
28392,80915.3
41175.6,23664.8
84870.5,67271.4
11948.1,102302
117173,151615
98704.7,89704
13354.1,82136
18926.2,93380.8
182449,194060
11052.5,49555.6
134030,80338.6
14207.6,20576.4
12136,30585
58280,100206
61725.2,61296.5
112563,129466
39843.7,123118
11591.2,72379.5
123542,96131.2
35338.4,114888
104003,58026.2
11629,37159.4
120073,146162
89642.5,119166
41197.9,58172.5
39173.4,60099.6
17417.1,58966.1
71330.4,143538
17869.8,33523.4
124952,77346.9
91096.5,152933
60270.2,41478
127439,199631
57271.5,46669.2
171489,184853
125107,92086
14669.4,32175.7
12289.5,92698.3
15381.8,39233.5
29002.3,21082
131662,132112
12070.7,54168
81439.8,105025
14020.7,17245.8
23277.7,21523.9
43801.3,28913.4
143362,116229
59824.4,128952
65753.4,102436
30146.2,79216.3
31245.8,88970
64349.1,111787
43806.2,88687.2
52745.9,107203
60369.5,106388
162579,124595
42081.5,79700
32591.3,103073
125262,199285
167451,158611
69121.1,74173.4
14116.3,39334
105069,88129.6
107527,76528.9
56764.9,99344.7
53159.6,101456
46564.1,79754.5
108379,70011.9
132760,121053
51689.8,111552
62919.4,64417.9
109189,64244.2
31088.2,63396.2
42883.9,156635
39691.4,86933.1
181281,172209
154136,83170
116678,108571
133011,138519
60314.6,69809.4
69624.7,91500.9
69946.3,165320
145367,148615
125077,79254.3
132245,156164
29001.7,89611.4
69989.5,122859
172417,157346
30792.5,27314.6
32091.3,76970.3
51745.3,41458.7
62394.5,32311.9
24216.5,37709.3
129041,63162.9
34466.2,26599
168296,175658
102679,75607.4
134456,138840
173257,185201
12664.5,105110
57731.7,67067.1
56886.1,59764.4
108723,91195
62792.6,93380.2
69040.6,82066.5
61368.8,127118
57511.4,157554
176841,175687
27534,58338
102440,108169
102537,69087.9
47196,62791.5
191579,158130
134573,161176
25299.1,64876.8
102803,120084
80201.1,182651
114421,120522
11150.3,19337.5
30258.7,142803
78193.4,98938.6
30682.8,93327
36934.7,65190.4
52121.2,129547
102523,84126.4
84391.2,184377
57128,38127
47516.2,66708
104670,165105
102317,147088
24190.1,143738
24256.5,60679.6
63347.4,59327.5
38362.3,146338
187094,189991
88748.2,68133.3
38052.1,58912.3
50972.8,112302
26841.9,29109.3
28646.8,109892
12097.4,59414
104666,115919
34992.6,30576.4
66328.3,114411
25837.2,33554.9
26920.1,69497.2
60161.4,44742.2
127061,95783.6
74697.7,84796.6
60590.6,90317.2
28238.4,74799.3
37471.3,28710.6
33807.3,97773.8
85385.1,114044
40628.9,68023.7
87496.5,106802
39608.8,25549.4
74185.8,91513.6
56058.7,82441.8
153031,119712
15496.3,106671
48264.1,98406.6
175183,123516
42206.2,62104.6
143960,87140.1
42819.4,57087.7
131288,131714
38670.9,43051.9
13825.4,29713.9
129494,117934
24752.3,17352.9
28320.1,20045.5
14347.6,28161
44019.9,43756.2
18997.2,83940.8
78386.5,55819.6
62887.8,84846.3
103747,95001.9
67796,123569
175268,149158
67058,35585.1
138220,195333
64307.3,85114.4
113129,148748
52355.6,76198.3
11450.9,102889
46223.2,77829.7
90773.9,100264
22185.1,121733
136597,170002
60860.1,32800.3
26197,88898
11746.1,49705
51037.5,37196.4
53848.3,101620
80248,159186
74846.7,92855.7
112011,130121
125019,66163.8
167144,110989
134724,64765.9
174357,195079
32992.3,119386
160736,174108
26812,73275.1
32437.2,153841
30532.4,40949.6
52945.2,159452
17248.8,62300.2
43722.5,99329.8
106634,87007.8
15926.1,53856.1
74666.5,76784.2
111062,92225.2
23109.8,39574.5
15869.4,55984
24414,62843.8
106674,103155
84575.4,102803
29277.9,40393.2
104258,182104
28196.7,64099.2
137968,71931.4
24389.9,57680.7
13898.2,30396.9
52839.3,55969.5
45560.5,79397.2
178250,156096
45557.5,50515.1
26707.9,28222.5
96285.9,125133
41879.6,25200.9
41785.8,25863.5
30266.8,41135
11563.5,58381
144640,144029
54798.9,146809
46011.5,118258
118723,137462
43270.7,59559
59808.2,133898
60631.3,98715.9
11174.2,17122.6
85948.7,102772
79978.4,61496.5
69355.2,81932.9
25763.7,122377
23824.3,40146.5
178571,146016
61642.8,78763.4
24675.7,18672.1
29274.3,83429.1
129859,157272
165874,174768
37201.8,108232
69743.9,129811
12596,30782
113724,113472
99007,164507
66087.4,77895.5
23149.9,53539.9
131908,133227
17602.7,60359.8
64315.6,86615.3
55554.3,63445.3
109670,75346.9
26066,46321.8
61458.3,112971
28156.5,148886
27376.1,35253.5
56696.9,29330.2
25906.4,55541.2
49359.9,67961.7
25753.1,90679.4
93542.4,103794
75618.4,57593.3
81735.9,112837
30173.4,60339.4
70873.8,127679
14995.5,27941
172855,117054
53601.7,74912.4
126012,166310
163396,116521
131262,91648.4
57759.7,29500.1
47704.5,79848.6
46548.5,118905
109234,139707
113027,80456.9
46074.6,52655.8
67414.6,127065
56847.3,153561
